1652599800000,29878.83,29891.79,29844.35,29874.86,86.98953
1652600100000,29874.86,29909.75,29866.67,29905.31,61.33305
1652600400000,29905.31,29930.0,29895.42,29898.07,74.3775
1652600700000,29898.08,29916.92,29785.56,29847.8,184.76219
1652601000000,29847.8,29882.0,29807.21,29880.55,87.35426
1652601300000,29880.54,29880.55,29797.29,29825.99,107.79932
1652601600000,29826.0,29859.55,29772.64,29787.42,135.16625
1652601900000,29787.41,29799.18,29755.0,29772.89,114.15913
1652602200000,29772.89,29805.19,29687.93,29717.24,152.30846
1652602500000,29717.25,29744.57,29650.0,29664.57,125.89266
1652602800000,29664.57,29727.73,29664.56,29716.94,96.01726
1652603100000,29716.94,29737.91,29653.31,29667.7,142.65751
1652603400000,29667.7,29696.91,29646.21,29646.22,50.91777
1652603700000,29646.21,29697.54,29640.0,29694.11,59.45643
1652604000000,29694.11,29738.73,29692.14,29707.88,71.47003
1652604300000,29707.89,29707.89,29550.0,29585.56,163.13941
1652604600000,29585.55,29616.7,29567.91,29613.05,97.66108
1652604900000,29613.06,29614.47,29547.48,29587.86,111.7054
1652605200000,29587.86,29644.13,29570.0,29630.88,90.87145
1652605500000,29630.88,29650.68,29580.14,29592.2,102.36539
1652605800000,29592.2,29592.23,29570.0,29570.01,54.51776
1652606100000,29570.01,29658.13,29551.92,29643.86,145.79685
1652606400000,29643.86,29701.49,29605.11,29701.48,110.93625
1652606700000,29701.49,29749.55,29683.25,29698.03,142.71304
1652607000000,29698.04,29737.91,29670.95,29670.95,78.73735
1652607300000,29670.96,29726.11,29665.9,29675.53,55.37065
1652607600000,29675.52,29740.0,29658.87,29719.99,94.75239
1652607900000,29720.0,29794.53,29714.31,29742.67,112.60925
1652608200000,29742.66,29759.41,29711.91,29735.92,67.33765
1652608500000,29735.92,29777.32,29727.98,29757.22,65.00176
1652608800000,29757.23,29790.4,29738.2,29758.72,78.55653
1652609100000,29758.72,29758.73,29661.68,29661.68,99.08331
1652609400000,29661.68,29679.33,29627.36,29672.75,77.48716
1652609700000,29672.74,29672.75,29620.05,29635.31,53.77408
1652610000000,29635.31,29644.49,29619.74,29623.64,80.34496
1652610300000,29623.63,29666.82,29623.63,29652.34,120.10124
1652610600000,29652.34,29656.91,29564.47,29620.58,146.65196
1652610900000,29620.57,29691.7,29616.29,29691.7,73.70264
1652611200000,29691.7,29720.41,29678.34,29706.75,56.5849
1652611500000,29706.75,29834.5,29684.8,29792.55,149.80729
1652611800000,29792.56,29893.51,29790.74,29831.61,158.36853
1652612100000,29831.61,29952.01,29800.0,29947.03,256.98952
1652612400000,29947.04,29979.0,29890.19,29920.43,218.06468
1652612700000,29920.43,29947.74,29901.0,29940.03,73.806
1652613000000,29940.03,29987.7,29886.48,29886.49,155.06099
1652613300000,29886.49,29903.08,29839.32,29860.52,126.41888
1652613600000,29860.51,29882.37,29783.78,29867.34,202.61469
1652613900000,29867.34,30005.63,29860.79,29980.44,195.09803
1652614200000,29980.44,30197.68,29940.07,30145.42,624.20466
1652614500000,30145.41,30197.86,30100.93,30186.57,285.81563
1652614800000,30186.56,30200.0,30105.03,30118.16,232.03607
1652615100000,30118.17,30327.68,30118.16,30237.82,579.99798
1652615400000,30237.82,30300.77,30194.08,30214.51,271.16104
1652615700000,30214.5,30262.43,30160.0,30241.46,189.73345
1652616000000,30241.46,30456.36,30238.39,30378.95,633.27048
1652616300000,30378.95,30441.18,30337.41,30386.97,185.12874
1652616600000,30386.97,30416.84,30310.0,30350.0,267.18989
1652616900000,30350.01,30480.0,30340.53,30450.39,221.4415
1652617200000,30450.4,30561.37,30377.03,30394.91,437.61389
1652617500000,30394.9,30426.19,30287.74,30309.15,204.33568
1652617800000,30309.16,30309.16,30193.01,30210.51,212.53789
1652618100000,30210.52,30354.47,30178.55,30291.48,150.28829
1652618400000,30291.49,30362.79,30258.98,30362.56,100.87314
1652618700000,30362.57,30445.67,30318.0,30393.92,196.09062
1652619000000,30393.92,30406.52,30256.07,30277.46,133.57758
1652619300000,30277.46,30329.99,30245.29,30310.0,189.49964
1652619600000,30309.99,30315.91,30233.06,30271.51,172.42965
1652619900000,30271.51,30300.0,30210.0,30293.78,194.67262
1652620200000,30293.78,30368.65,30270.0,30363.49,287.84608
1652620500000,30363.5,30400.0,30290.0,30297.41,141.07724
1652620800000,30297.41,30338.38,30223.69,30233.82,110.84471
1652621100000,30233.83,30248.86,30140.01,30196.47,190.26158
1652621400000,30196.47,30220.0,30124.13,30200.0,138.46208
1652621700000,30200.0,30227.66,30160.97,30221.38,92.00292
1652622000000,30221.39,30238.89,30119.85,30143.85,154.72619
1652622300000,30143.86,30196.2,30100.0,30151.5,186.13456
1652622600000,30151.49,30175.0,30120.13,30168.09,103.72197
1652622900000,30168.08,30214.34,30146.01,30181.92,196.58171
1652623200000,30181.92,30223.34,30052.72,30069.46,222.62165
1652623500000,30069.45,30073.86,29972.0,30022.01,351.08245
1652623800000,30022.0,30076.41,30001.09,30030.86,219.15391
1652624100000,30030.87,30059.63,30004.3,30019.49,180.15962
1652624400000,30019.48,30036.58,29853.2,29898.67,346.02478
1652624700000,29898.67,29937.65,29852.18,29920.01,122.89043
1652625000000,29920.0,29969.98,29782.01,29884.62,405.98361
1652625300000,29884.62,29946.48,29860.26,29938.59,160.09439
1652625600000,29938.59,29980.0,29910.0,29963.45,113.82608
1652625900000,29963.45,30019.6,29944.87,29993.92,157.99245
1652626200000,29993.92,30020.0,29966.39,29972.32,96.24624
1652626500000,29972.32,29985.74,29910.04,29974.67,115.01349
1652626800000,29974.67,30016.43,29965.0,30006.99,72.5255
1652627100000,30006.99,30178.41,30006.98,30110.6,239.91107
1652627400000,30110.61,30137.95,30060.0,30113.27,101.86382
1652627700000,30113.27,30117.41,29937.57,30007.39,189.55807
1652628000000,30007.39,30007.4,29960.0,29985.05,90.5161
1652628300000,29985.05,30068.08,29968.63,29989.93,89.13736
1652628600000,29989.94,29996.79,29871.8,29933.87,182.27457
1652628900000,29933.86,29952.13,29862.77,29891.74,116.94034
1652629200000,29891.74,29935.85,29890.2,29922.64,77.71017
1652629500000,29922.65,29992.8,29921.18,29974.19,80.69912
1652629800000,29974.18,29974.19,29847.82,29926.64,131.33698
1652630100000,29926.65,30040.4,29911.07,30013.47,143.774
1652630400000,30013.46,30117.52,29985.35,30068.95,243.54121
1652630700000,30068.96,30082.95,30019.95,30047.95,202.8458
1652631000000,30047.95,30056.1,29950.01,29996.43,196.30098
1652631300000,29996.44,30071.67,29989.63,30039.84,90.79162
1652631600000,30039.84,30073.22,30015.36,30058.19,96.97951
1652631900000,30058.19,30135.16,30046.24,30106.2,124.27305
1652632200000,30106.19,30176.04,30052.2,30112.94,138.41243
1652632500000,30112.93,30150.02,30086.91,30114.48,92.90867
1652632800000,30114.48,30296.36,30107.49,30256.53,333.18649
1652633100000,30256.52,30269.99,30142.39,30162.28,199.72924
1652633400000,30162.27,30240.0,30148.36,30231.83,110.79501
1652633700000,30231.83,30241.0,30174.07,30213.05,116.78099
1652634000000,30213.05,30237.86,30141.55,30156.96,149.19328
1652634300000,30156.95,30249.0,30148.18,30233.69,88.59519
1652634600000,30233.68,30273.23,30187.4,30269.04,102.96272
1652634900000,30269.04,30293.22,30227.74,30227.74,117.90074
1652635200000,30227.74,30273.38,30200.0,30212.15,56.87826
1652635500000,30212.15,30257.71,30194.55,30223.8,85.34681
1652635800000,30223.79,30223.8,30127.57,30164.62,108.57781
1652636100000,30164.63,30174.86,30115.47,30131.8,117.68102
1652636400000,30131.81,30143.75,30091.14,30106.95,84.99447
1652636700000,30106.95,30128.71,30060.01,30060.7,99.42816
